"SURVEY_ID","CUSTOMER_ID","PRODUCT_ID","SURVEY_DATE","SURVEY_CHANNEL","SURVEY_VERSION","COMPLETION_STATUS","CUSTOMER_AGE_RANGE","CUSTOMER_GENDER","CUSTOMER_LOCATION","CUSTOMER_SEGMENT","PRODUCT_NAME","PRODUCT_CATEGORY","PRODUCT_SUBCATEGORY","PRODUCT_PRICE","PURCHASE_DATE","OVERALL_SATISFACTION","PRODUCT_QUALITY_RATING","VALUE_FOR_MONEY_RATING","DELIVERY_RATING","CUSTOMER_SERVICE_RATING","EASE_OF_USE_RATING","NPS_SCORE","WOULD_RECOMMEND","WOULD_PURCHASE_AGAIN","MEETS_EXPECTATIONS","REVIEW_TEXT","POSITIVE_FEEDBACK","NEGATIVE_FEEDBACK","IMPROVEMENT_SUGGESTIONS","ADDITIONAL_COMMENTS","TIME_TO_COMPLETE_SECONDS","SURVEY_SOURCE"
"SUR0339","CUST0339","PROD039","2024-08-07 11:54:00","web","v2.1","abandoned","45-54","Non-binary","Nashville, TN","returning","Fast and Free High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-07-16","","","","","","","","","","","","","","","",38,"app_notification"
"SUR0340","CUST0340","PROD040","2024-09-24 18:43:00","web","v2.1","abandoned","18-24","Female","Memphis, TN","at_risk","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-09-21","","","","","","","","","","","","","","","",22,"email_campaign"
"SUR0341","CUST0341","PROD041","2024-06-22 11:38:00","email","v2.1","abandoned","18-24","Female","Las Vegas, NV","at_risk","Swiftly Tech Short Sleeve 2.0","Women's Tops","Shirts",68.0,"2024-05-28","","","","","","","","","","","","","","","",51,"website_popup"
"SUR0342","CUST0342","PROD042","2024-07-23 13:30:00","mobile","v2.1","partial","55-64","Male","Albuquerque, NM","vip","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-07-19",3.0,4.0,"",4.0,"",2.0,"",False,False,True,"Good basic outerwear but could use better instructions.","","","","",39,"post_purchase"
"SUR0343","CUST0343","PROD043","2024-12-04 20:33:00","sms","v2.1","partial","45-54","Male","Fort Worth, TX","vip","Flow Y Bra","Women's Intimates","Sports Bras",52.0,"2024-11-16",3.0,"",1.0,"","","",7.0,False,False,True,"Functional but could be more durable.","","","","",85,"website_popup"
"SUR0344","CUST0344","PROD044","2024-03-09 12:45:00","sms","v2.1","partial","45-54","Female","Kansas City, MO","at_risk","City Excursion Short 11""","Men's Bottoms","Shorts",88.0,"2024-02-21",2.0,3.0,"",2.0,"","",0.0,False,False,"","Not worth it. fabric feels cheap and poor value.","","","","",110,"email_campaign"
"SUR0345","CUST0345","PROD045","2024-06-23 14:06:00","web","v2.1","abandoned","35-44","Male","Oklahoma City, OK","vip","All Yours Tee","Women's Tops","Shirts",68.0,"2024-06-15","","","","","","","","","","","","","","","",29,"email_campaign"
"SUR0346","CUST0346","PROD046","2024-10-30 09:58:00","mobile","v2.1","completed","18-24","Male","San Diego, CA","vip","City Excursion Hoodie","Men's Outerwear","Hoodies",148.0,"2024-10-28",4.0,4.0,4.0,5.0,4.0,4.0,6.0,True,True,True,"Amazing fit! amazing quality and I've already ordered more.","Incredible fabric quality and fit","","Maybe a softer fabric version","",459,"website_popup"
"SUR0347","CUST0347","PROD047","2024-06-14 17:06:00","email","v2.1","partial","45-54","Female","Oakland, CA","returning","City Adventurer Backpack 17L","Accessories","Bags",148.0,"2024-06-08",4.0,4.0,4.0,"","","","",True,True,True,"","","","","",58,"website_popup"
"SUR0348","CUST0348","PROD048","2024-11-15 19:05:00","email","v2.1","completed","55-64","Female","Atlanta, GA","vip","Engineered Warmth Half Zip","Men's Outerwear","Pullovers",128.0,"2024-11-01",3.0,2.0,3.0,3.0,4.0,3.0,7.0,False,False,True,"Nice outerwear but could use pockets.","","Sizing is inconsistent","Softer fabric blend","",587,"app_notification"
"SUR0349","CUST0349","PROD049","2024-08-20 18:48:00","sms","v2.1","completed","25-34","Female","Raleigh, NC","returning","Fundamental T-Shirt","Men's Tops","Shirts",58.0,"2024-08-11",5.0,5.0,5.0,5.0,5.0,5.0,7.0,True,True,True,"Obsessed with these! flattering design and I live in them.","Exceeded all expectations","","","Exceeded my expectations",367,"app_notification"
"SUR0350","CUST0350","PROD050","2024-08-10 14:20:00","mobile","v2.1","partial","25-34","Male","Seattle, WA","vip","Fast and Free High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-07-28",3.0,2.0,2.0,4.0,"","","","",False,True,"Nice bottom but price is steep.","","","","",35,"email_campaign"
"SUR0351","CUST0351","PROD001","2024-09-05 20:01:00","web","v2.1","partial","18-24","Male","Long Beach, CA","vip","Base Pace High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-08-14",4.0,5.0,"",5.0,"","","",True,"","","","Amazing comfort and style","","","",60,"website_popup"
"SUR0352","CUST0352","PROD002","2024-11-03 09:49:00","mobile","v2.1","partial","35-44","Male","Atlanta, GA","at_risk","City Adventurer Backpack 17L","Accessories","Bags",148.0,"2024-10-29",2.0,2.0,1.0,"","",3.0,1.0,False,False,False,"","","","","",48,"email_campaign"
"SUR0353","CUST0353","PROD003","2024-07-04 15:45:00","web","v2.1","abandoned","35-44","Female","Miami, FL","new","Bowline Short 8""","Men's Bottoms","Shorts",78.0,"2024-06-25","","","","","","","","","","","","","","","",29,"email_campaign"
"SUR0354","CUST0354","PROD004","2024-11-23 19:23:00","sms","v2.1","completed","18-24","Non-binary","San Francisco, CA","at_risk","City Adventurer Backpack 17L","Accessories","Bags",148.0,"2024-10-24",5.0,5.0,4.0,4.0,4.0,5.0,8.0,True,True,True,"Amazing fit! versatile style and I've already ordered more.","Outstanding quality as always","","","",476,"app_notification"
"SUR0355","CUST0355","PROD005","2024-01-18 12:55:00","email","v2.1","abandoned","45-54","Male","Arlington, TX","at_risk","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2023-12-20","","","","","","","","","","","","","","","",16,"app_notification"
"SUR0356","CUST0356","PROD006","2024-03-23 19:16:00","sms","v2.1","abandoned","18-24","Male","Oklahoma City, OK","vip","Metal Vent Tech Short Sleeve","Men's Tops","Shirts",78.0,"2024-02-27","","","","","","","","","","","","","","","",51,"post_purchase"
"SUR0357","CUST0357","PROD007","2024-04-04 18:28:00","email","v2.1","partial","25-34","Female","Memphis, TN","returning","Everywhere Belt Bag","Accessories","Bags",38.0,"2024-03-31",2.0,3.0,"","","","","",False,False,"","Not worth it. inconsistent sizing and poor value.","","","","",66,"post_purchase"
"SUR0358","CUST0358","PROD008","2024-04-11 09:26:00","web","v2.1","completed","25-34","Male","Portland, OR","returning","Bowline Short 8""","Men's Bottoms","Shorts",78.0,"2024-03-12",2.0,2.0,1.0,2.0,3.0,1.0,2.0,False,False,False,"Not worth it. see-through fabric and poor value.","","Poor value for money","More color options","Won't purchase again",234,"email_campaign"
"SUR0359","CUST0359","PROD009","2024-10-17 09:00:00","sms","v2.1","completed","55-64","Male","New Orleans, LA","at_risk","Engineered Warmth Half Zip","Men's Outerwear","Pullovers",128.0,"2024-09-24",3.0,3.0,2.0,4.0,3.0,3.0,5.0,False,False,True,"They're okay but could use better instructions.","","Sizing is inconsistent","Improve fit and comfort","",253,"email_campaign"
"SUR0360","CUST0360","PROD010","2024-08-02 10:26:00","mobile","v2.1","abandoned","25-34","Female","Denver, CO","vip","Everywhere Belt Bag","Accessories","Bags",38.0,"2024-07-03","","","","","","","","","","","","","","","",47,"app_notification"
"SUR0361","CUST0361","PROD011","2024-12-16 18:29:00","sms","v2.1","abandoned","18-24","Male","Dallas, TX","vip","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-11-23","","","","","","","","","","","","","","","",37,"email_campaign"
"SUR0362","CUST0362","PROD012","2024-11-01 12:04:00","mobile","v2.1","partial","55-64","Female","Houston, TX","vip","Unlimit High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-10-12",5.0,"",5.0,"","",5.0,"",True,True,True,"","","","","",104,"website_popup"
"SUR0363","CUST0363","PROD013","2024-04-01 12:10:00","web","v2.1","partial","45-54","Male","Baltimore, MD","returning","Metal Vent Tech Short Sleeve","Men's Tops","Shirts",78.0,"2024-03-27",3.0,2.0,2.0,3.0,"",3.0,"","",False,True,"","","","","",92,"app_notification"
"SUR0364","CUST0364","PROD014","2024-03-18 16:54:00","web","v2.1","completed","45-54","Female","Fort Worth, TX","returning","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-03-16",4.0,3.0,4.0,4.0,4.0,3.0,9.0,True,True,True,"Amazing fit! flattering design and I've already ordered more.","Exceeded all expectations","","Consider adding pockets","",211,"email_campaign"
"SUR0365","CUST0365","PROD015","2024-03-04 13:05:00","mobile","v2.1","abandoned","35-44","Female","Austin, TX","vip","Softstreme High-Rise Pant","Women's Bottoms","Pants",128.0,"2024-02-16","","","","","","","","","","","","","","","",21,"post_purchase"
"SUR0366","CUST0366","PROD016","2024-08-01 22:04:00","web","v2.1","partial","45-54","Non-binary","San Antonio, TX","vip","ABC Classic-Fit 5 Pocket Pant 32""","Men's Bottoms","Pants",138.0,"2024-07-19",3.0,"",2.0,2.0,"",4.0,"",False,"",True,"Good basic bottom but could be softer.","","","","",102,"post_purchase"
"SUR0367","CUST0367","PROD017","2024-03-07 11:55:00","sms","v2.1","completed","35-44","Male","Houston, TX","new","Base Pace High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-02-27",2.0,2.0,1.0,1.0,1.0,1.0,5.0,False,False,False,"Not what I expected. uncomfortable seams and uncomfortable.","","Material feels cheap","Improve fabric quality","Disappointed with Lululemon",377,"app_notification"
"SUR0368","CUST0368","PROD018","2024-12-16 17:08:00","sms","v2.1","partial","18-24","Male","Tucson, AZ","returning","Surge Hybrid Short 7""","Men's Bottoms","Shorts",78.0,"2024-11-30",3.0,2.0,"","","","","",False,False,True,"Decent for gym sessions but could be softer.","","","","",112,"app_notification"
"SUR0369","CUST0369","PROD019","2024-09-25 09:18:00","mobile","v2.1","completed","45-54","Female","Milwaukee, WI","vip","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-08-29",3.0,3.0,2.0,4.0,2.0,4.0,4.0,False,False,True,"Nice top but sizing runs a bit small.","","Uncomfortable fabric","Softer fabric blend","Poor value",319,"website_popup"
"SUR0370","CUST0370","PROD020","2024-06-30 12:37:00","mobile","v2.1","completed","55-64","Female","San Diego, CA","at_risk","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-06-28",2.0,3.0,1.0,2.0,3.0,3.0,5.0,False,False,False,"Very disappointed. overpriced for quality and waste of money.","","Poor value for money","Better quality control","",251,"app_notification"
"SUR0371","CUST0371","PROD021","2024-04-18 10:05:00","sms","v2.1","abandoned","55-64","Male","Omaha, NE","new","Like a Cloud Bra","Women's Intimates","Sports Bras",68.0,"2024-04-17","","","","","","","","","","","","","","","",10,"post_purchase"
"SUR0372","CUST0372","PROD022","2024-03-28 18:30:00","email","v2.1","abandoned","45-54","Non-binary","Arlington, TX","at_risk","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-03-05","","","","","","","","","","","","","","","",54,"website_popup"
"SUR0373","CUST0373","PROD023","2024-12-11 14:51:00","mobile","v2.1","completed","18-24","Female","Dallas, TX","new","Pace Breaker Short 7""","Men's Bottoms","Shorts",68.0,"2024-11-18",5.0,4.0,3.0,5.0,5.0,4.0,8.0,True,True,True,"Love the great stretch! Perfect for pilates.","Amazing comfort and style","","","",534,"post_purchase"
"SUR0374","CUST0374","PROD024","2024-03-16 15:27:00","sms","v2.1","partial","18-24","Female","San Jose, CA","at_risk","Align High-Rise Pant 28""","Women's Bottoms","Leggings",128.0,"2024-02-17",4.0,4.0,3.0,3.0,"",5.0,"",True,True,True,"These are amazing! So comfortable and perfect for daily wear.","","","","",95,"post_purchase"
"SUR0375","CUST0375","PROD025","2024-10-29 19:39:00","web","v2.1","partial","45-54","Female","Minneapolis, MN","new","At Ease Hoodie","Men's Outerwear","Hoodies",128.0,"2024-10-11",2.0,"",1.0,3.0,"","",6.0,False,False,False,"Poor fit. falls apart quickly and not flattering.","","","","",117,"website_popup"
"SUR0376","CUST0376","PROD026","2024-06-22 22:38:00","sms","v2.1","abandoned","45-54","Female","Denver, CO","at_risk","Engineered Warmth Half Zip","Men's Outerwear","Pullovers",128.0,"2024-05-27","","","","","","","","","","","","","","","",20,"website_popup"
"SUR0377","CUST0377","PROD027","2024-11-14 11:18:00","mobile","v2.1","completed","18-24","Non-binary","Milwaukee, WI","returning","City Excursion Hoodie","Men's Outerwear","Hoodies",148.0,"2024-10-25",4.0,4.0,3.0,4.0,3.0,3.0,10.0,True,True,True,"These are amazing! So comfortable and perfect for yoga.","Great design and functionality","","Maybe a softer fabric version","",238,"email_campaign"
"SUR0378","CUST0378","PROD028","2024-09-14 08:51:00","web","v2.1","abandoned","35-44","Male","San Diego, CA","returning","Fast and Free High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-08-29","","","","","","","","","","","","","","","",31,"email_campaign"
"SUR0379","CUST0379","PROD029","2024-06-30 20:02:00","web","v2.1","partial","55-64","Male","San Jose, CA","new","Flow Y Bra","Women's Intimates","Sports Bras",52.0,"2024-06-03",5.0,"","",4.0,"","",1.0,True,True,True,"Incredible quality! supportive design and worth every penny.","","","","",94,"app_notification"
"SUR0380","CUST0380","PROD030","2024-09-12 19:55:00","mobile","v2.1","completed","25-34","Non-binary","Nashville, TN","vip","Unlimit High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-08-28",5.0,4.0,3.0,5.0,5.0,5.0,10.0,True,True,True,"Love these! Great quality and moisture-wicking technology.","Outstanding quality as always","","","",484,"email_campaign"
"SUR0381","CUST0381","PROD031","2024-07-03 18:42:00","mobile","v2.1","partial","25-34","Non-binary","Oklahoma City, OK","returning","ABC Classic-Fit 5 Pocket Pant 32""","Men's Bottoms","Pants",138.0,"2024-06-03",4.0,5.0,"",3.0,"",3.0,"",True,True,True,"These are perfect! buttery soft fabric and great for workouts.","","","","",34,"app_notification"
"SUR0382","CUST0382","PROD032","2024-12-04 22:41:00","sms","v2.1","partial","55-64","Female","Raleigh, NC","vip","Hotty Hot High-Rise Short 4""","Women's Bottoms","Shorts",68.0,"2024-11-10",4.0,"",3.0,"","","",6.0,True,True,True,"Amazing fit! supportive design and I've already ordered more.","","","","",113,"website_popup"
"SUR0383","CUST0383","PROD033","2024-07-26 20:12:00","sms","v2.1","abandoned","18-24","Female","Mesa, AZ","vip","Pace Breaker Short 7""","Men's Bottoms","Shorts",68.0,"2024-07-09","","","","","","","","","","","","","","","",28,"email_campaign"
"SUR0384","CUST0384","PROD034","2024-04-19 09:32:00","web","v2.1","completed","35-44","Non-binary","El Paso, TX","returning","Fundamental T-Shirt","Men's Tops","Shirts",58.0,"2024-04-11",5.0,5.0,5.0,5.0,5.0,4.0,7.0,True,True,True,"Incredible quality! versatile style and worth every penny.","Outstanding quality as always","","","Will definitely buy more colors",519,"website_popup"
"SUR0385","CUST0385","PROD035","2024-06-01 17:47:00","email","v2.1","partial","45-54","Male","San Francisco, CA","returning","Align High-Rise Pant 25""","Women's Bottoms","Leggings",128.0,"2024-05-10",5.0,"","",5.0,"","",8.0,True,"",True,"These are perfect! lightweight feel and great for errands.","","","","",41,"website_popup"
"SUR0386","CUST0386","PROD036","2024-02-01 14:56:00","email","v2.1","abandoned","45-54","Female","Louisville, KY","new","Hotty Hot Short 2.5""","Women's Bottoms","Shorts",68.0,"2024-01-13","","","","","","","","","","","","","","","",59,"app_notification"
"SUR0387","CUST0387","PROD037","2024-07-21 21:16:00","sms","v2.1","abandoned","45-54","Non-binary","Las Vegas, NV","at_risk","Scuba Oversized Full-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-06-24","","","","","","","","","","","","","","","",42,"app_notification"
"SUR0388","CUST0388","PROD038","2024-03-06 15:45:00","mobile","v2.1","partial","25-34","Non-binary","Tucson, AZ","new","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-03-04",4.0,"",2.0,4.0,"",4.0,"",True,True,True,"","","","","",92,"app_notification"
"SUR0389","CUST0389","PROD039","2024-01-15 20:09:00","email","v2.1","completed","55-64","Male","Houston, TX","vip","Hotty Hot High-Rise Short 4""","Women's Bottoms","Shorts",68.0,"2023-12-19",4.0,3.0,2.0,5.0,4.0,3.0,6.0,True,True,True,"Amazing fit! amazing quality and I've already ordered more.","Great design and functionality","","More seasonal colors","",405,"email_campaign"
"SUR0390","CUST0390","PROD040","2024-07-12 15:53:00","sms","v2.1","partial","55-64","Female","Tampa, FL","returning","Energy Bra High Neck","Women's Intimates","Sports Bras",58.0,"2024-07-07",5.0,5.0,"",4.0,"","",0.0,"","","","These are amazing! So comfortable and perfect for workouts.","","","","",120,"app_notification"
"SUR0391","CUST0391","PROD041","2024-06-07 16:41:00","mobile","v2.1","partial","55-64","Female","Fort Worth, TX","new","Align Ribbed High-Rise Pant 25""","Women's Bottoms","Leggings",138.0,"2024-06-03",4.0,3.0,2.0,5.0,"","","",True,True,True,"These are amazing! So comfortable and perfect for hiking.","","","","",83,"post_purchase"
"SUR0392","CUST0392","PROD042","2024-01-13 21:33:00","web","v2.1","abandoned","45-54","Male","Philadelphia, PA","new","Pace Breaker Lined Short 5""","Men's Bottoms","Shorts",68.0,"2024-01-03","","","","","","","","","","","","","","","",26,"email_campaign"
"SUR0393","CUST0393","PROD043","2024-02-15 10:19:00","mobile","v2.1","completed","25-34","Female","Colorado Springs, CO","vip","Swiftly Tech Long Sleeve 2.0","Women's Tops","Shirts",88.0,"2024-02-05",3.0,3.0,1.0,3.0,3.0,3.0,7.0,False,False,True,"They're comfortable but could be more fitted.","","Sizing is inconsistent","Improve durability","",564,"post_purchase"
"SUR0394","CUST0394","PROD044","2024-09-17 20:32:00","sms","v2.1","abandoned","18-24","Male","Houston, TX","vip","City Excursion Short 11""","Men's Bottoms","Shorts",88.0,"2024-09-14","","","","","","","","","","","","","","","",36,"app_notification"
"SUR0395","CUST0395","PROD045","2024-11-20 11:58:00","mobile","v2.1","abandoned","35-44","Non-binary","Atlanta, GA","new","Align High-Rise Pant 28""","Women's Bottoms","Leggings",128.0,"2024-11-10","","","","","","","","","","","","","","","",38,"email_campaign"
"SUR0396","CUST0396","PROD046","2024-02-12 21:40:00","mobile","v2.1","abandoned","25-34","Female","Nashville, TN","returning","Metal Vent Tech Short Sleeve","Men's Tops","Shirts",78.0,"2024-01-13","","","","","","","","","","","","","","","",12,"app_notification"
"SUR0397","CUST0397","PROD047","2024-01-01 21:29:00","web","v2.1","partial","35-44","Non-binary","Austin, TX","new","Perfectly Oversized Crew","Women's Outerwear","Sweatshirts",118.0,"2023-12-12",3.0,3.0,"",4.0,"",2.0,"",False,False,True,"Nice outerwear but fabric could be thicker.","","","","",56,"website_popup"
